,Date,Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,zip_code,Depart,Sunrise,Sunset,hours_in_day,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,StnPressure,SeaLevel,ResultSpeed,AvgSpeed,ResultDir,CodeSum,Trap_num,Species_num,zip_code_num,BR,DZ,FG,HZ,RA,TS,TSRA,VCTS
5601,2009-09-03,CULEX PIPIENS/RESTUANS,10,T073,41.773215,-87.60088,8,2,0,60637,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,52,2,28,0,0,0,0,0,0,0,0
5602,2009-09-03,CULEX RESTUANS,10,T073,41.773215,-87.60088,8,1,0,60637,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,52,3,28,0,0,0,0,0,0,0,0
5603,2009-09-03,CULEX PIPIENS,10,T073,41.773215,-87.60088,8,2,0,60637,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,52,1,28,0,0,0,0,0,0,0,0
5604,2009-09-03,CULEX RESTUANS,71,T079,41.766202,-87.562889,9,3,0,60649,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,58,3,38,0,0,0,0,0,0,0,0
5605,2009-09-03,CULEX PIPIENS,71,T079,41.766202,-87.562889,9,2,0,60649,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,58,1,38,0,0,0,0,0,0,0,0
5606,2009-09-03,CULEX PIPIENS,40,T081,41.821582,-87.627796,9,2,0,60609,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,60,1,5,0,0,0,0,0,0,0,0
5607,2009-09-03,CULEX RESTUANS,50,T082,41.803423,-87.642984,8,1,0,60609,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,61,3,5,0,0,0,0,0,0,0,0
5608,2009-09-03,CULEX PIPIENS/RESTUANS,52,T114,41.798697,-87.736812,8,1,0,60632,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,81,2,24,0,0,0,0,0,0,0,0
5609,2009-09-03,CULEX RESTUANS,52,T114,41.798697,-87.736812,8,3,0,60632,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,81,3,24,0,0,0,0,0,0,0,0
5610,2009-09-03,CULEX RESTUANS,10,T138,41.726465,-87.585413,5,1,0,60617,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,86,3,11,0,0,0,0,0,0,0,0
5611,2009-09-03,CULEX PIPIENS,10,T138,41.726465,-87.585413,5,1,0,60617,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,86,1,11,0,0,0,0,0,0,0,0
5612,2009-09-03,CULEX PIPIENS/RESTUANS,13,T200,41.678618,-87.559308,5,4,0,60617,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,109,2,11,0,0,0,0,0,0,0,0
5613,2009-09-03,CULEX RESTUANS,13,T200,41.678618,-87.559308,5,3,0,60617,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,109,3,11,0,0,0,0,0,0,0,0
5614,2009-09-03,CULEX PIPIENS,13,T200,41.678618,-87.559308,5,4,0,60617,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,109,1,11,0,0,0,0,0,0,0,0
5615,2009-09-03,CULEX PIPIENS/RESTUANS,13,T209,41.740641,-87.546587,5,3,0,60617,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,111,2,11,0,0,0,0,0,0,0,0
5616,2009-09-03,CULEX RESTUANS,13,T209,41.740641,-87.546587,5,2,0,60617,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,111,3,11,0,0,0,0,0,0,0,0
5617,2009-09-03,CULEX PIPIENS,13,T209,41.740641,-87.546587,5,3,0,60617,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,111,1,11,0,0,0,0,0,0,0,0
5618,2009-09-03,CULEX RESTUANS,37,T212,41.680946,-87.535198,8,1,0,60617,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,112,3,11,0,0,0,0,0,0,0,0
5619,2009-09-03,CULEX PIPIENS/RESTUANS,40,T221,41.659112,-87.538693,8,1,0,60633,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,117,2,25,0,0,0,0,0,0,0,0
5620,2009-09-03,CULEX RESTUANS,40,T221,41.659112,-87.538693,8,1,0,60633,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,117,3,25,0,0,0,0,0,0,0,0
5621,2009-09-03,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,1,0,60666,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,134,2,46,0,0,0,0,0,0,0,0
5622,2009-09-03,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,2,0,60666,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,134,2,46,0,0,0,0,0,0,0,0
5623,2009-09-03,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,16,0,60666,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,134,2,46,0,0,0,0,0,0,0,0
5624,2009-09-03,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,5,1,60666,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,134,3,46,0,0,0,0,0,0,0,0
5625,2009-09-03,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,2,0,60666,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,134,3,46,0,0,0,0,0,0,0,0
5626,2009-09-03,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,2,0,60666,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,134,3,46,0,0,0,0,0,0,0,0
5627,2009-09-03,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,2,0,60666,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,134,1,46,0,0,0,0,0,0,0,0
5628,2009-09-03,CULEX PIPIENS/RESTUANS,10,T903,41.957799,-87.930995,5,3,0,60106,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,135,2,1,0,0,0,0,0,0,0,0
5629,2009-09-03,CULEX RESTUANS,10,T903,41.957799,-87.930995,5,1,0,60106,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,135,3,1,0,0,0,0,0,0,0,0
5630,2009-09-03,CULEX PIPIENS/RESTUANS,82,T225,41.743402,-87.731435,8,13,0,60652,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,121,2,40,0,0,0,0,0,0,0,0
5631,2009-09-03,CULEX RESTUANS,82,T225,41.743402,-87.731435,8,2,0,60652,-2.0,5.31666666667,18.4,13.0833333333,75.0,56.0,66.0,54.0,59.0,0.0,1.0,29.42,30.16,4.7,6.0,5.0,,121,3,40,0,0,0,0,0,0,0,0
5632,2009-09-14,CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,6,0,60634,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,1,2,26,0,0,0,0,0,0,0,0
5633,2009-09-14,CULEX PIPIENS/RESTUANS,25,T046,41.891118,-87.654491,8,3,0,60654,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,33,2,41,0,0,0,0,0,0,0,0
5634,2009-09-14,CULEX PIPIENS/RESTUANS,11,T048,41.867108,-87.654224,8,9,0,60608,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,35,2,4,0,0,0,0,0,0,0,0
5635,2009-09-14,CULEX RESTUANS,11,T048,41.867108,-87.654224,8,5,0,60608,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,35,3,4,0,0,0,0,0,0,0,0
5636,2009-09-14,CULEX PIPIENS/RESTUANS,11,T049,41.896282,-87.655232,8,2,0,60642,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,36,2,33,0,0,0,0,0,0,0,0
5637,2009-09-14,CULEX RESTUANS,11,T049,41.896282,-87.655232,8,2,0,60642,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,36,3,33,0,0,0,0,0,0,0,0
5638,2009-09-14,CULEX PIPIENS/RESTUANS,22,T054,41.921965,-87.632085,8,9,0,60614,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,39,2,9,0,0,0,0,0,0,0,0
5639,2009-09-14,CULEX PIPIENS/RESTUANS,22,T054,41.921965,-87.632085,8,2,0,60614,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,39,2,9,0,0,0,0,0,0,0,0
5640,2009-09-14,CULEX RESTUANS,22,T054,41.921965,-87.632085,8,2,0,60614,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,39,3,9,0,0,0,0,0,0,0,0
5641,2009-09-14,CULEX PIPIENS/RESTUANS,17,T094,41.720848,-87.666014,9,1,0,60643,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,71,2,34,0,0,0,0,0,0,0,0
5642,2009-09-14,CULEX PIPIENS/RESTUANS,75,T148,42.01743,-87.687769,8,4,0,60645,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,94,2,35,0,0,0,0,0,0,0,0
5643,2009-09-14,CULEX PIPIENS/RESTUANS,15,T153,41.907645,-87.760886,8,4,0,60651,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,99,2,39,0,0,0,0,0,0,0,0
5644,2009-09-14,CULEX RESTUANS,15,T153,41.907645,-87.760886,8,1,0,60651,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,99,3,39,0,0,0,0,0,0,0,0
5645,2009-09-14,CULEX PIPIENS/RESTUANS,89,T159,41.732984,-87.649642,8,1,0,60620,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,105,2,14,0,0,0,0,0,0,0,0
5646,2009-09-14,CULEX PIPIENS/RESTUANS,36,T011,41.944869,-87.832763,8,1,0,60634,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,9,2,26,0,0,0,0,0,0,0,0
5647,2009-09-14,CULEX RESTUANS,36,T011,41.944869,-87.832763,8,3,0,60634,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,9,3,26,0,0,0,0,0,0,0,0
5648,2009-09-14,CULEX PIPIENS/RESTUANS,58,T028,41.986921,-87.689778,9,3,0,60659,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,20,2,44,0,0,0,0,0,0,0,0
5649,2009-09-14,CULEX RESTUANS,58,T028,41.986921,-87.689778,9,2,0,60659,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,20,3,44,0,0,0,0,0,0,0,0
5650,2009-09-14,CULEX PIPIENS/RESTUANS,50,T031,41.801498,-87.763416,9,21,0,60638,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,22,2,29,0,0,0,0,0,0,0,0
5651,2009-09-14,CULEX RESTUANS,50,T031,41.801498,-87.763416,9,1,0,60638,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,22,3,29,0,0,0,0,0,0,0,0
5652,2009-09-14,CULEX PIPIENS/RESTUANS,14,T033,41.906638,-87.701431,9,3,0,60622,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,23,2,16,0,0,0,0,0,0,0,0
5653,2009-09-14,CULEX PIPIENS,14,T033,41.906638,-87.701431,9,1,0,60622,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,23,1,16,0,0,0,0,0,0,0,0
5654,2009-09-14,CULEX PIPIENS/RESTUANS,42,T135,41.662014,-87.724608,8,30,0,60803,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,85,2,48,0,0,0,0,0,0,0,0
5655,2009-09-14,CULEX RESTUANS,42,T135,41.662014,-87.724608,8,1,0,60803,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,85,3,48,0,0,0,0,0,0,0,0
5656,2009-09-14,CULEX PIPIENS,42,T135,41.662014,-87.724608,8,2,0,60803,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,85,1,48,0,0,0,0,0,0,0,0
5657,2009-09-14,CULEX PIPIENS/RESTUANS,28,T147,41.932094,-87.700117,8,1,0,60618,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,93,2,12,0,0,0,0,0,0,0,0
5658,2009-09-14,CULEX RESTUANS,28,T147,41.932094,-87.700117,8,2,0,60618,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,93,3,12,0,0,0,0,0,0,0,0
5659,2009-09-14,CULEX PIPIENS/RESTUANS,70,T151,41.916265,-87.800515,8,14,0,60707,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,97,2,47,0,0,0,0,0,0,0,0
5660,2009-09-14,CULEX RESTUANS,70,T151,41.916265,-87.800515,8,1,0,60707,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,97,3,47,0,0,0,0,0,0,0,0
5661,2009-09-14,CULEX PIPIENS/RESTUANS,35,T158,41.682587,-87.707973,9,9,1,60655,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,104,2,42,0,0,0,0,0,0,0,0
5662,2009-09-14,CULEX RESTUANS,35,T158,41.682587,-87.707973,9,1,0,60655,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,104,3,42,0,0,0,0,0,0,0,0
5663,2009-09-14,CULEX PIPIENS/RESTUANS,37,T218,41.948167,-87.730698,8,17,0,60641,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,114,2,32,0,0,0,0,0,0,0,0
5664,2009-09-14,CULEX RESTUANS,37,T218,41.948167,-87.730698,8,1,0,60641,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,114,3,32,0,0,0,0,0,0,0,0
5665,2009-09-14,CULEX PIPIENS/RESTUANS,45,T220,41.963976,-87.69181,9,10,0,60625,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,116,2,18,0,0,0,0,0,0,0,0
5666,2009-09-14,CULEX RESTUANS,45,T220,41.963976,-87.69181,9,1,0,60625,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,116,3,18,0,0,0,0,0,0,0,0
5667,2009-09-14,CULEX PIPIENS/RESTUANS,46,T003,41.964242,-87.757639,8,2,0,60630,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,2,2,22,0,0,0,0,0,0,0,0
5668,2009-09-14,CULEX PIPIENS/RESTUANS,61,T012,41.991429,-87.747113,8,1,0,60646,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,10,2,36,0,0,0,0,0,0,0,0
5669,2009-09-14,CULEX PIPIENS/RESTUANS,30,T043,41.857402,-87.694991,8,1,0,60608,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,30,2,4,0,0,0,0,0,0,0,0
5670,2009-09-14,CULEX PIPIENS/RESTUANS,61,T013,41.923738,-87.785288,9,10,0,60639,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,11,2,30,0,0,0,0,0,0,0,0
5671,2009-09-14,CULEX RESTUANS,61,T013,41.923738,-87.785288,9,2,0,60639,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,11,3,30,0,0,0,0,0,0,0,0
5672,2009-09-14,CULEX PIPIENS/RESTUANS,10,T030,41.89923,-87.716788,9,1,0,60651,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,21,2,39,0,0,0,0,0,0,0,0
5673,2009-09-14,CULEX PIPIENS/RESTUANS,33,T144,41.94016,-87.794896,9,19,0,60634,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,90,2,26,0,0,0,0,0,0,0,0
5674,2009-09-14,CULEX RESTUANS,33,T144,41.94016,-87.794896,9,1,0,60634,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,90,3,26,0,0,0,0,0,0,0,0
5675,2009-09-14,CULEX PIPIENS/RESTUANS,60,T017,41.960616,-87.777189,9,5,0,60634,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,15,2,26,0,0,0,0,0,0,0,0
5676,2009-09-14,CULEX PIPIENS/RESTUANS,33,T095,41.704336,-87.703736,8,1,0,60655,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,73,2,42,0,0,0,0,0,0,0,0
5677,2009-09-14,CULEX PIPIENS,33,T095,41.704336,-87.703736,8,1,0,60655,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,73,1,42,0,0,0,0,0,0,0,0
5678,2009-09-14,CULEX PIPIENS/RESTUANS,17,T039,41.911824,-87.726737,9,1,0,60639,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,28,2,30,0,0,0,0,0,0,0,0
5679,2009-09-14,CULEX RESTUANS,17,T039,41.911824,-87.726737,9,1,0,60639,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,28,3,30,0,0,0,0,0,0,0,0
5680,2009-09-14,CULEX PIPIENS/RESTUANS,22,T061,41.801179,-87.679447,8,2,0,60609,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,42,2,5,0,0,0,0,0,0,0,0
5681,2009-09-14,CULEX PIPIENS,22,T061,41.801179,-87.679447,8,1,0,60609,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,42,1,5,0,0,0,0,0,0,0,0
5682,2009-09-14,CULEX PIPIENS/RESTUANS,67,T066,41.77166,-87.703047,8,2,0,60629,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,46,2,21,0,0,0,0,0,0,0,0
5683,2009-09-14,CULEX RESTUANS,67,T066,41.77166,-87.703047,8,2,0,60629,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,46,3,21,0,0,0,0,0,0,0,0
5684,2009-09-14,CULEX PIPIENS/RESTUANS,10,T073,41.773215,-87.60088,8,15,0,60637,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,52,2,28,0,0,0,0,0,0,0,0
5685,2009-09-14,CULEX RESTUANS,10,T073,41.773215,-87.60088,8,4,0,60637,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,52,3,28,0,0,0,0,0,0,0,0
5686,2009-09-14,CULEX PIPIENS,10,T073,41.773215,-87.60088,8,3,0,60637,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,52,1,28,0,0,0,0,0,0,0,0
5687,2009-09-14,CULEX PIPIENS/RESTUANS,71,T079,41.766202,-87.562889,9,1,0,60649,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,58,2,38,0,0,0,0,0,0,0,0
5688,2009-09-14,CULEX PIPIENS/RESTUANS,77,T080,41.754676,-87.612922,9,1,0,60619,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,59,2,13,0,0,0,0,0,0,0,0
5689,2009-09-14,CULEX PIPIENS/RESTUANS,40,T081,41.821582,-87.627796,9,1,0,60609,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,60,2,5,0,0,0,0,0,0,0,0
5690,2009-09-14,CULEX PIPIENS/RESTUANS,50,T082,41.803423,-87.642984,8,4,0,60609,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,61,2,5,0,0,0,0,0,0,0,0
5691,2009-09-14,CULEX RESTUANS,50,T082,41.803423,-87.642984,8,1,0,60609,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,61,3,5,0,0,0,0,0,0,0,0
5692,2009-09-14,CULEX PIPIENS/RESTUANS,52,T114,41.798697,-87.736812,8,11,0,60632,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,81,2,24,0,0,0,0,0,0,0,0
5693,2009-09-14,CULEX RESTUANS,52,T114,41.798697,-87.736812,8,3,0,60632,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,81,3,24,0,0,0,0,0,0,0,0
5694,2009-09-14,CULEX PIPIENS/RESTUANS,37,T063,41.82561,-87.726549,9,4,0,60623,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,44,2,17,0,0,0,0,0,0,0,0
5695,2009-09-14,CULEX RESTUANS,37,T063,41.82561,-87.726549,9,2,0,60623,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,44,3,17,0,0,0,0,0,0,0,0
5696,2009-09-14,CULEX PIPIENS,37,T063,41.82561,-87.726549,9,3,0,60623,7.0,5.5,18.0833333333,12.5833333333,84.0,58.0,71.0,55.0,61.0,0.0,6.0,29.34,30.07,0.1,2.1,33.0,,44,1,17,0,0,0,0,0,0,0,0
